UserID,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany,MajorCategoryID
944613,Chicago,IL,US,60651,Associate's,Computer,2007-01-01 00:00:00,6,12.0,Yes,No,0,110.0
945963,Chicago,IL,US,60638,Bachelor's,Marketing,2005-12-01 00:00:00,3,12.0,No,Yes,20,23.0
946648,Northlake,IL,US,60164,None,,,1,3.0,No,No,0,
948039,Hanover Park,IL,US,60133,Master's,English and English Literature,,4,12.0,Yes,No,0,40.0
948230,Roselle,IL,US,60172,High School,Not Applicable,,5,26.0,Yes,Yes,30,0.0
949205,Aurora,IL,US,60505,High School,Not Applicable,2004-01-01 00:00:00,4,6.0,No,No,0,0.0
950165,Chicago,IL,US,60622,Bachelor's,Biology,1997-01-01 00:00:00,8,14.0,Yes,Yes,6,0.0
950877,O Fallon,IL,US,62269,Bachelor's,Civil Engineering,1999-12-01 00:00:00,2,12.0,No,No,0,170.0
951962,Arlington Heights,IL,US,60004,None,Agriculture Food Industry Management,2012-05-01 00:00:00,3,5.0,Yes,No,0,193.0
952537,Chicago,IL,US,60620,Master's,Management and Organizational Leadership,2008-12-01 00:00:00,4,13.0,Yes,Yes,4,17.0
953775,River Forest,IL,US,60305,Master's,Human Resource Management,,7,15.0,No,No,0,187.0
954795,Palatine,IL,US,60074,Bachelor's,Communication,,4,4.0,No,No,0,194.0
955898,Chicago,IL,US,60620,High School,General Studies,1994-06-01 00:00:00,3,13.0,No,Yes,220,117.0
956817,Lynwood,IL,US,60411,Bachelor's,Mobile Media Communication,2012-03-01 00:00:00,2,7.0,Yes,No,0,194.0
957004,Chicago,IL,US,60626,Bachelor's,Political Science,2012-05-01 00:00:00,2,2.0,No,No,0,98.0
957876,Riverdale,IL,US,60827,None,Mathematics/Actuarial Science,1997-08-01 00:00:00,2,20.0,Yes,No,0,98.0
958751,Chicago,IL,US,60621,Bachelor's,Computer Engineering Technology,2007-06-01 00:00:00,4,8.0,No,No,0,110.0
958792,Chicago,IL,US,60644,Bachelor's,Health Administration,2012-04-01 00:00:00,6,8.0,,No,0,63.0
961199,Chicago,IL,US,60620,Bachelor's,Business Administration,2009-12-01 00:00:00,3,7.0,Yes,Yes,17,80.0
961432,Chicago,IL,US,60620,High School,,2003-08-01 00:00:00,5,7.0,No,Yes,7,
962316,Chicago,IL,US,60636,Bachelor's,Communication Studies/Speech Communication and Rhetoric,2014-05-01 00:00:00,6,3.0,Yes,No,0,194.0
962559,South Elgin,IL,US,60177,High School,,1995-12-01 00:00:00,3,5.0,Yes,No,0,
962826,Waterloo,IL,US,62298,High School,Not Applicable,1996-01-01 00:00:00,3,14.0,Yes,No,0,0.0
963347,Plainfield,IL,US,60586,None,,1984-01-01 00:00:00,4,26.0,Yes,No,0,
963963,Chicago,IL,US,60621,None,,2007-01-01 00:00:00,4,5.0,Yes,No,0,
964395,Manteno,IL,US,60950,High School,Not Applicable,1986-06-01 00:00:00,4,18.0,No,Yes,5,0.0
964833,Chicago,IL,US,60642,None,,,10,11.0,Yes,Yes,12,
965517,Country Club Hills,IL,US,60478,Bachelor's,Social Services,2007-01-01 00:00:00,7,14.0,Yes,No,0,141.0
966293,Hoffman Estates,IL,US,60192,None,,,3,16.0,Yes,No,0,
966519,Carbondale,IL,US,62901,Associate's,Criminal Justice,2003-05-01 00:00:00,1,10.0,No,Yes,15,111.0
966763,Chicago,IL,US,60638,High School,Not Applicable,2007-06-01 00:00:00,4,9.0,No,No,0,0.0
967267,Evergreen Park,IL,US,60805,Bachelor's,International Studies,,5,10.0,No,No,0,191.0
968106,New Lenox,IL,US,60451,Master's,Speech Communication,2001-08-01 00:00:00,5,9.0,No,No,0,194.0
968548,Chicago,IL,US,60645,None,Graphic Design & Computer Science,1992-01-01 00:00:00,5,15.0,No,No,0,98.0
969399,West Chicago,IL,US,60185,High School,,2009-06-01 00:00:00,4,5.0,Yes,No,0,
970975,Chicago,IL,US,60649,Bachelor's,Pharmacy Technician,2007-01-01 00:00:00,1,1.0,No,Yes,1,164.0
971174,Chicago,IL,US,60655,Bachelor's,Marketing and Management,2011-05-01 00:00:00,5,7.0,Yes,No,0,23.0
971462,Hoffman Estates,IL,US,60169,High School,Not Applicable,2011-06-01 00:00:00,1,0.0,No,No,0,0.0
973066,Chicago,IL,US,60601,Associate's,Automotive Technology,2009-10-01 00:00:00,5,9.0,Yes,No,0,116.0
973188,Chicago,IL,US,60617,Bachelor's,Computer Science,,4,6.0,Yes,No,0,98.0
973906,Chicago,IL,US,60640,Master's,Urban Planning and Policy,2000-05-01 00:00:00,3,7.0,No,Yes,18,185.0
974111,Chicago,IL,US,60608,None,,,5,12.0,Yes,No,0,
974327,Naperville,IL,US,60565,None,"Business Administration and Management, General",,4,27.0,,No,0,80.0
974634,Chicago,IL,US,60623,Bachelor's,"Social Sciences, General",1997-06-01 00:00:00,4,14.0,Yes,Yes,12,141.0
977973,Chicago,IL,US,60617,High School,Hospitality Food Service,,2,12.0,,No,0,193.0
979453,Chicago,IL,US,60616,Bachelor's,Finance,2011-06-01 00:00:00,2,21.0,Yes,Yes,5,79.0
980699,Island Lake,IL,US,60042,None,,,10,32.0,,No,0,
980889,Chicago,IL,US,60637,High School,Not Applicable,1985-08-01 00:00:00,5,18.0,No,Yes,2,0.0
980890,Lockport,IL,US,60441,High School,Not Applicable,1996-06-01 00:00:00,9,16.0,Yes,Yes,20,0.0
981277,Chicago,IL,US,60636,High School,,2001-01-01 00:00:00,3,9.0,Yes,Yes,12,
981343,Chicago,IL,US,60628,High School,G.E.D,2008-06-01 00:00:00,3,3.0,No,No,0,0.0
982300,Chicago,IL,US,60643,Associate's,DIESEL AND INDUSTRIAL TECHNOLOGY,2011-06-01 00:00:00,2,14.0,No,No,0,173.0
982504,Joliet,IL,US,60431,Associate's,Business Administration,2011-01-01 00:00:00,1,4.0,No,No,0,80.0
982678,Beecher,IL,US,60401,None,,,5,17.0,Yes,No,0,
983513,Bolingbrook,IL,US,60440,None,,,2,2.0,No,Yes,2,
984225,Homewood,IL,US,60430,Master's,Digital Cinema Production,,5,10.0,No,No,0,43.0
985044,Olympia Fields,IL,US,60461,Bachelor's,Chemistry,,5,6.0,Yes,No,0,0.0
985272,Chicago,IL,US,60618,Bachelor's,Industrial and Organizational Psychology,1994-12-01 00:00:00,5,14.0,,No,0,173.0
986160,Aurora,IL,US,60506,None,,,4,14.0,No,No,0,
987195,Algonquin,IL,US,60102,High School,Socialogy,,2,26.0,No,Yes,15,0.0
989559,Chatham,IL,US,62629,Bachelor's,Psychology,1990-05-01 00:00:00,8,19.0,No,No,0,173.0
989982,Oak Lawn,IL,US,60453,Bachelor's,Accounting,1992-05-01 00:00:00,3,20.0,,No,0,44.0
990347,Decatur,IL,US,62521,None,Psychology,2010-06-01 00:00:00,4,5.0,Yes,Yes,35,173.0
991581,Chicago,IL,US,60649,High School,General Studies,1998-06-01 00:00:00,0,,No,Yes,25,117.0
991677,Homewood,IL,US,60430,High School,GED,1993-05-01 00:00:00,5,17.0,Yes,No,0,0.0
992354,Chicago,IL,US,60642,High School,Not Applicable,,4,32.0,No,No,0,0.0
992523,Chicago,IL,US,60657,Master's,Finance,2001-09-01 00:00:00,5,15.0,Yes,Yes,8,79.0
992759,Wilmington,IL,US,60481,Bachelor's,Accounting,1986-05-01 00:00:00,6,19.0,,No,0,44.0
992928,Litchfield,IL,US,62056,None,,,3,6.0,Yes,No,0,
993014,Sparta,IL,US,62286,High School,Not Applicable,,4,11.0,,No,0,0.0
993097,Chicago,IL,US,60607,High School,Not Applicable,1991-09-01 00:00:00,3,18.0,No,No,0,0.0
995214,Cortland,IL,US,60112,Bachelor's,Letters,2012-05-01 00:00:00,1,4.0,No,No,0,0.0
995599,Chicago,IL,US,60638,None,,,3,11.0,No,No,0,
996352,Chicago,IL,US,60649,Bachelor's,Electronic Engineering Technology,2007-01-01 00:00:00,6,10.0,No,Yes,5,128.0
996749,Collinsville,IL,US,62234,High School,Not Applicable,1994-01-01 00:00:00,4,9.0,Yes,No,0,0.0
996882,Belleville,IL,US,62223,High School,general studies,2000-07-01 00:00:00,6,8.0,No,No,0,117.0
997604,Chicago,IL,US,60628,None,,2003-01-01 00:00:00,4,7.0,No,No,0,
1000037,Round Lake Beach,IL,US,60073,None,Marketing,,5,25.0,Yes,Yes,50,23.0
1000941,Paw Paw,IL,US,61353,High School,requirements,1981-06-01 00:00:00,3,23.0,Yes,Yes,10,0.0
1002113,Naperville,IL,US,60563,Bachelor's,Liberal Arts,2007-08-01 00:00:00,3,5.0,,No,0,111.0
1002165,Millstadt,IL,US,62260,None,Licensed Practical Nursing Program,2010-03-01 00:00:00,2,5.0,Yes,No,0,76.0
1002378,Chicago,IL,US,60618,None,,,3,20.0,,No,0,
1002687,Chicago,IL,US,60619,High School,standard cirriculum,2009-05-01 00:00:00,4,6.0,No,No,0,0.0
1002766,Lombard,IL,US,60148,Bachelor's,PE/Criminal Justice,2003-05-01 00:00:00,6,10.0,Yes,Yes,7,111.0
1003859,Matteson,IL,US,60443,Bachelor's,Chemistry,2003-05-01 00:00:00,4,22.0,,No,0,0.0
1006072,Schaumburg,IL,US,60173,Master's,Finance,1980-06-01 00:00:00,3,13.0,No,Yes,160,79.0
1007501,Normal,IL,US,61761,None,,,0,,,No,0,
1008510,Wheaton,IL,US,60187,Bachelor's,"Marketing/Marketing Management, General",1983-05-01 00:00:00,7,27.0,No,Yes,15,23.0
1009210,Olympia Fields,IL,US,60461,None,,,4,5.0,No,No,0,
1009454,Chicago,IL,US,60625,High School,G.E.D,2005-09-01 00:00:00,4,6.0,,No,0,0.0
1010163,Chicago,IL,US,60616,Master's,Marketing Communications,2011-01-01 00:00:00,4,5.0,Yes,No,0,124.0
1011686,Lemont,IL,US,60439,Associate's,Medical field,1984-06-01 00:00:00,1,2.0,,No,0,96.0
1011751,Chicago,IL,US,60610,Bachelor's,Merchandising Management/Fashion Merchandising,2006-09-01 00:00:00,2,5.0,Yes,Yes,11,17.0
1012141,Geneva,IL,US,60134,Associate's,Early Childhood Education and Teaching,2012-09-01 00:00:00,5,6.0,,No,0,131.0
1012641,Naperville,IL,US,60563,Master's,Computer Science,,5,23.0,No,Yes,3,98.0
1012878,Oak Park,IL,US,60304,Associate's,accounting,2012-04-01 00:00:00,3,5.0,No,No,0,44.0
1014185,Naperville,IL,US,60564,Bachelor's,Accounting,,3,14.0,,No,0,44.0
1014846,Darien,IL,US,60561,Bachelor's,Business Management,2003-01-01 00:00:00,2,20.0,Yes,No,0,21.0
1016031,Rolling Meadows,IL,US,60008,None,Associates in Science,2013-06-01 00:00:00,9,8.0,No,No,0,98.0
1018248,Harvey,IL,US,60426,High School,Not Applicable,1988-01-01 00:00:00,5,26.0,Yes,No,0,0.0
1018489,Winfield,IL,US,60190,Bachelor's,Communication,2007-06-01 00:00:00,5,6.0,Yes,No,0,194.0
1019355,Lisle,IL,US,60532,Bachelor's,Behavioral and Social Sciences,2002-01-01 00:00:00,9,16.0,,No,0,141.0
1021198,New Lenox,IL,US,60451,None,Management/Marketing,1997-01-01 00:00:00,1,15.0,Yes,No,0,23.0
1024266,Harvey,IL,US,60426,None,General Studies,1989-01-01 00:00:00,8,18.0,Yes,No,0,117.0
1024673,McHenry,IL,US,60050,High School,Not Applicable,2006-01-01 00:00:00,6,6.0,Yes,No,0,0.0
1025049,Western Springs,IL,US,60558,None,GCIU Graphic Arts,,2,24.0,No,No,0,111.0
1025551,Lombard,IL,US,60148,Associate's,Electronics,1997-06-01 00:00:00,0,,No,Yes,10,194.0
1026011,Creve Coeur,IL,US,61610,High School,Physical Therapy,2014-01-01 00:00:00,5,8.0,No,No,0,131.0
1026057,Normal,IL,US,61761,None,,,7,20.0,Yes,Yes,5,
1026683,Chicago,IL,US,60626,None,Internet Research and Concur & PathWay.Net,,5,21.0,,No,0,112.0
1026785,Saint Charles,IL,US,60174,Master's,Business Administration,2002-06-01 00:00:00,10,39.0,,No,0,80.0
1027165,Bradley,IL,US,60915,Associate's,Technology Education/Industrial Arts,2007-06-01 00:00:00,4,22.0,No,Yes,8,173.0
1027386,Collinsville,IL,US,62234,High School,General/Auto Body,1993-05-01 00:00:00,4,13.0,,No,0,178.0
1027389,Addison,IL,US,60101,None,Business Management and Administration,2012-08-01 00:00:00,3,3.0,Yes,Yes,6,80.0
1030812,Dolton,IL,US,60419,Associate's,Arts Criminal Justice,2012-05-01 00:00:00,4,8.0,,No,0,111.0
1030887,Evanston,IL,US,60203,Bachelor's,Finance & Business Management,,5,25.0,Yes,Yes,101,79.0
1030890,Berwyn,IL,US,60402,Bachelor's,Accountancy,,8,27.0,Yes,No,0,0.0
1032960,Naperville,IL,US,60563,None,Business,,6,16.0,Yes,No,0,21.0
1033259,Skokie,IL,US,60077,Bachelor's,Engineering,1990-01-01 00:00:00,5,21.0,Yes,Yes,10,170.0
1033624,Buffalo Grove,IL,US,60089,Bachelor's,,2007-01-01 00:00:00,3,11.0,Yes,No,0,
1033819,Bartlett,IL,US,60103,High School,Not Applicable,2006-01-01 00:00:00,5,5.0,Yes,No,0,0.0
1035520,Chicago,IL,US,60637,Associate's,Business Administration,1984-01-01 00:00:00,3,14.0,No,No,0,80.0
1035738,Rolling Meadows,IL,US,60008,Associate's,Business  Management,2012-12-01 00:00:00,9,21.0,Yes,Yes,60,21.0
1035906,Chicago,IL,US,60657,None,,,5,8.0,Yes,No,0,
1036039,Peoria,IL,US,61604,Associate's,"Education, General",2015-05-01 00:00:00,5,6.0,No,Yes,50,131.0
1036168,McHenry,IL,US,60051,Bachelor's,Journalism,1973-05-01 00:00:00,3,39.0,No,Yes,12,0.0
1036511,Hartford,IL,US,62048,None,General Studies,,4,7.0,Yes,Yes,20,117.0
1037762,Westmont,IL,US,60559,None,,,6,30.0,Yes,Yes,12,
1039450,Bartlett,IL,US,60103,None,,,1,1.0,Yes,No,0,
1039477,Harwood Heights,IL,US,60706,None,,,3,16.0,,No,0,
1039559,Chicago,IL,US,60607,Bachelor's,Business,2005-01-01 00:00:00,3,6.0,,No,0,21.0
1039915,Chicago,IL,US,60640,Master's,International Business/Trade/Commerce,2007-04-01 00:00:00,5,8.0,Yes,Yes,5,191.0
1041284,Belleville,IL,US,62220,None,,2004-08-01 00:00:00,6,11.0,No,Yes,4,
1042636,Hazel Crest,IL,US,60429,None,,,3,12.0,No,No,0,
1043274,Crete,IL,US,60417,Vocational,Medical Assistant,2010-01-01 00:00:00,5,5.0,No,No,0,30.0
1044503,West Chicago,IL,US,60185,Bachelor's,Marketing Communication and Psychology,1998-01-01 00:00:00,3,13.0,No,No,0,194.0
1045318,Compton,IL,US,61318,Associate's,Office Systems,2000-05-01 00:00:00,8,16.0,No,No,0,83.0
1045797,Calumet City,IL,US,60409,Associate's,Secretarial,1980-04-01 00:00:00,10,29.0,No,Yes,3,0.0
1046514,Des Plaines,IL,US,60018,High School,Not Applicable,2011-07-01 00:00:00,0,,No,No,0,0.0
1046679,Wheaton,IL,US,60187,Bachelor's,Anthropology,1995-04-01 00:00:00,10,15.0,Yes,No,0,0.0
1047684,Joliet,IL,US,60435,None,,,3,12.0,Yes,Yes,12,
1047856,Springfield,IL,US,62703,Master's,Human Developmental Counseling,2001-01-01 00:00:00,7,24.0,Yes,Yes,15,49.0
1047959,Belleville,IL,US,62221,Master's,"Educational Leadership and Administration, General",2012-02-01 00:00:00,7,14.0,Yes,Yes,10,80.0
1048647,Chicago,IL,US,60640,Bachelor's,Health Care Management,,5,8.0,Yes,No,0,63.0
1048782,Chicago,IL,US,60629,Bachelor's,Health Care Administration,2010-07-01 00:00:00,3,7.0,Yes,No,0,63.0
1048849,Springfield,IL,US,62702,Vocational,G.E.D,1990-01-01 00:00:00,4,18.0,No,No,0,0.0
1048916,Schaumburg,IL,US,60173,Associate's,Business,,2,28.0,Yes,No,0,21.0
1048921,Arlington Heights,IL,US,60004,High School,Not Applicable,,2,23.0,No,Yes,3,0.0
1048944,Evanston,IL,US,60202,Associate's,Printmaking,1997-11-01 00:00:00,5,14.0,Yes,Yes,10,0.0
1049606,Chicago,IL,US,60620,Bachelor's,,2011-10-01 00:00:00,6,14.0,Yes,No,0,
1049621,Matteson,IL,US,60443,Associate's,Science,2005-08-01 00:00:00,1,6.0,,No,0,98.0
1049688,Naperville,IL,US,60563,Bachelor's,Technology Systems Management,2009-01-01 00:00:00,3,7.0,No,No,0,128.0
1049974,Batavia,IL,US,60510,None,,,0,,No,No,0,
1050017,Des Plaines,IL,US,60018,Bachelor's,Psychology,1974-01-01 00:00:00,4,12.0,Yes,Yes,2,173.0
1050550,Villa Park,IL,US,60181,None,certification and Management,2005-01-01 00:00:00,9,29.0,No,Yes,87,17.0
1051326,Bloomingdale,IL,US,60108,None,,,3,29.0,No,No,0,
1051615,Chicago,IL,US,60651,High School,General Studies William Howard Taft,2003-01-01 00:00:00,3,3.0,No,No,0,117.0
1052495,Mount Prospect,IL,US,60056,Bachelor's,Computer Information Systems,2007-06-01 00:00:00,5,10.0,,No,0,134.0
1052925,Chicago,IL,US,60619,High School,Not Applicable,1972-01-01 00:00:00,7,20.0,No,No,0,0.0
1053047,Midlothian,IL,US,60445,High School,General,1973-06-01 00:00:00,3,36.0,Yes,No,0,35.0
1053104,Chicago,IL,US,60636,Associate's,Elementary Education,2012-04-01 00:00:00,3,5.0,No,No,0,131.0
1053329,Naperville,IL,US,60540,None,Medical,2004-03-01 00:00:00,5,13.0,No,No,0,30.0
1053779,Chicago,IL,US,60644,None,Certified Pharmacy Technician,2009-01-01 00:00:00,4,9.0,No,No,0,164.0
1053940,Cary,IL,US,60013,Master's,Communications and Leadership Program,,3,12.0,No,No,0,124.0
1054731,Glendale Heights,IL,US,60139,None,,,6,9.0,Yes,Yes,3,
1054976,Chicago,IL,US,60639,High School,Not Applicable,,2,17.0,No,No,0,0.0
1055299,Sandwich,IL,US,60548,None,,,4,17.0,,No,0,
1056984,Algonquin,IL,US,60102,None,Computer Animation/ Web Design,2012-06-01 00:00:00,8,20.0,No,Yes,25,166.0
1058905,Chicago,IL,US,60661,Bachelor's,Commerce,,10,8.0,No,No,0,0.0
1059871,Orland Park,IL,US,60462,Bachelor's,Criminal Justice,2013-07-01 00:00:00,5,6.0,Yes,No,0,111.0
1060056,Cahokia,IL,US,62206,Bachelor's,Psychology,2013-05-01 00:00:00,4,5.0,No,No,0,173.0
1060567,Inverness,IL,US,60067,Master's,Information Systems,,10,7.0,Yes,No,0,134.0
1060983,Lynwood,IL,US,60411,Master's,Business Administration in Accounting/Finance,2011-07-01 00:00:00,3,6.0,No,No,0,80.0
1063115,Carmi,IL,US,62821,Bachelor's,Automotive Technology,1999-05-01 00:00:00,6,13.0,Yes,No,0,116.0
1063381,Elgin,IL,US,60123,High School,Not Applicable,1971-06-01 00:00:00,1,34.0,No,Yes,2,0.0
1063692,East Saint Louis,IL,US,62207,Associate's,Physical Sciences,2008-05-01 00:00:00,3,6.0,No,No,0,131.0
1064127,Dixon,IL,US,61021,Master's,Medical Coding Specialist,2001-01-01 00:00:00,6,16.0,Yes,No,0,30.0
1065338,Berwyn,IL,US,60402,None,,,2,13.0,Yes,Yes,3,
1068439,Naperville,IL,US,60564,Master's,Marketing & Strategy,2011-12-01 00:00:00,3,7.0,Yes,No,0,23.0
1069516,Chicago,IL,US,60653,High School,,1992-06-01 00:00:00,7,18.0,Yes,No,0,
1069958,Morris,IL,US,60450,Bachelor's,Communications,2006-05-01 00:00:00,2,5.0,Yes,Yes,45,124.0
1070586,Franklin Park,IL,US,60131,High School,,2003-06-01 00:00:00,4,8.0,No,Yes,15,
1070847,Libertyville,IL,US,60048,Master's,"Business Administration and Management, General",,6,28.0,No,No,0,80.0
1070905,Orland Park,IL,US,60462,None,,,4,12.0,Yes,No,0,
1072209,Staunton,IL,US,62088,Associate's,,2008-09-01 00:00:00,4,11.0,No,No,0,
1072581,Wheeling,IL,US,60090,High School,Not Applicable,2004-06-01 00:00:00,4,2.0,Yes,No,0,0.0
1072681,Chicago,IL,US,60617,Vocational,Business Administration,1986-08-01 00:00:00,1,7.0,No,Yes,3,80.0
1072971,Wood Dale,IL,US,60191,Bachelor's,Marketing,2008-08-01 00:00:00,5,5.0,Yes,No,0,23.0
1073984,Carol Stream,IL,US,60188,High School,General Studies,1986-06-01 00:00:00,4,13.0,Yes,Yes,10,117.0
1074521,Dolton,IL,US,60419,None,,,0,,,No,0,
1074675,Mount Vernon,IL,US,62864,Bachelor's,"Business Administration and Management, General",2010-05-01 00:00:00,5,23.0,Yes,Yes,3,80.0
1075736,Chicago,IL,US,60640,Bachelor's,"English Language and Literature, General",2000-12-01 00:00:00,4,7.0,No,Yes,120,35.0
1076605,Chicago,IL,US,60618,High School,Not Applicable,1992-06-01 00:00:00,6,10.0,Yes,No,0,0.0
1077188,Chicago,IL,US,60617,High School,Not Applicable,1973-06-01 00:00:00,8,36.0,Yes,Yes,20,0.0
1077583,Naperville,IL,US,60563,None,Advanced Project Management,,2,9.0,Yes,No,0,27.0
1078242,Woodridge,IL,US,60517,Vocational,Medical Billing and Coding,,3,19.0,Yes,No,0,126.0
1078256,Chicago,IL,US,60626,None,Medical Billing/Coding,2010-02-01 00:00:00,4,11.0,No,No,0,126.0
1079386,Fairview Heights,IL,US,62208,Bachelor's,Psychology,2010-12-01 00:00:00,6,4.0,Yes,No,0,173.0
1079542,Buckley,IL,US,60918,High School,Not Applicable,,1,1.0,,No,0,0.0
1079853,Chicago,IL,US,60649,High School,Not Applicable,2007-06-01 00:00:00,1,0.0,No,No,0,0.0
1080289,Collinsville,IL,US,62234,Bachelor's,Psychology,2009-05-01 00:00:00,5,9.0,Yes,No,0,173.0
1080524,Evanston,IL,US,60202,None,Business Studies,,6,20.0,No,No,0,117.0
1081419,Naperville,IL,US,60565,Bachelor's,Marketing,1984-01-01 00:00:00,6,17.0,No,Yes,18,23.0
1082522,Carpentersville,IL,US,60110,High School,Not Applicable,,2,14.0,Yes,Yes,25,0.0
1082937,Rockford,IL,US,61107,PhD,,2011-05-01 00:00:00,3,8.0,,No,0,
1083094,Chicago,IL,US,60634,High School,Not Applicable,1999-01-01 00:00:00,4,11.0,Yes,Yes,6,0.0
1083145,Chicago Heights,IL,US,60411,None,HVAC/R and,2008-01-01 00:00:00,6,11.0,Yes,Yes,8,186.0
1083380,Chicago,IL,US,60634,High School,Not Applicable,1974-01-01 00:00:00,4,30.0,Yes,No,0,0.0
1083718,Saint Charles,IL,US,60174,High School,Not Applicable,2012-04-01 00:00:00,3,21.0,No,No,0,0.0
1084449,Oak Lawn,IL,US,60453,Bachelor's,project management,2010-06-01 00:00:00,3,6.0,Yes,No,0,27.0
1086304,Hainesville,IL,US,60030,Bachelor's,Political Science,,7,6.0,Yes,No,0,98.0
1086319,Beach Park,IL,US,60099,Bachelor's,Sociology,1994-01-01 00:00:00,6,16.0,No,Yes,20,0.0
1086713,Chicago,IL,US,60626,None,,,2,8.0,Yes,Yes,2,
1086835,Streamwood,IL,US,60107,Master's,"Project Management, Marketing",2000-01-01 00:00:00,10,22.0,Yes,No,0,27.0
1087189,Chicago,IL,US,60613,Associate's,Business Management,1993-01-01 00:00:00,4,4.0,No,Yes,5,21.0
1088230,Orland Park,IL,US,60467,None,,,5,13.0,No,No,0,
1088959,Danville,IL,US,61832,Bachelor's,Physical Education Teaching,2004-05-01 00:00:00,6,14.0,,No,0,131.0
1089692,Oswego,IL,US,60543,Bachelor's,"Education, General",1971-05-01 00:00:00,2,13.0,,No,0,131.0
1089879,Lake in the Hills,IL,US,60156,None,,,3,7.0,No,Yes,10,
1090007,Arlington Heights,IL,US,60004,High School,Not Applicable,,4,35.0,No,Yes,10,0.0
1090594,Chicago,IL,US,60651,None,,1999-12-01 00:00:00,7,10.0,No,No,0,
1091003,Chicago,IL,US,60660,High School,Required,1979-06-01 00:00:00,8,26.0,No,Yes,8,0.0
1091903,Orland Park,IL,US,60462,Bachelor's,INTERNSHIPS AND VOLUNTEER WORK,2010-08-01 00:00:00,6,8.0,,No,0,115.0
1092213,Chicago,IL,US,60644,None,,,0,,No,No,0,
1092781,Carpentersville,IL,US,60110,High School,Not Applicable,2008-05-01 00:00:00,4,4.0,,No,0,0.0
1093089,Chicago,IL,US,60630,Bachelor's,Accounting,1977-01-01 00:00:00,8,35.0,Yes,Yes,15,44.0
1093097,Chicago,IL,US,60629,None,,,3,11.0,Yes,No,0,
1093216,Hillside,IL,US,60162,Bachelor's,Public Relations and Marketing Communications,2006-05-01 00:00:00,3,7.0,Yes,No,0,127.0
1093378,Chicago,IL,US,60623,High School,,2009-01-01 00:00:00,2,4.0,No,No,0,
1093639,Cahokia,IL,US,62206,Bachelor's,Medical Assistant,2005-08-01 00:00:00,3,9.0,Yes,No,0,30.0
1094576,River Grove,IL,US,60171,None,,,0,,No,No,0,
1094627,Warrenville,IL,US,60555,None,"Cosmetology/Cosmetologist, General",1995-12-01 00:00:00,4,13.0,Yes,Yes,18,35.0
1094741,Chicago,IL,US,60617,None,Accounting,,3,18.0,Yes,No,0,44.0
1094872,Evergreen Park,IL,US,60805,Bachelor's,Health/Health Care Administration/Management,2013-05-01 00:00:00,1,4.0,Yes,No,0,63.0
1095176,McHenry,IL,US,60051,None,heating/air conditioning,2011-09-01 00:00:00,6,14.0,Yes,Yes,4,0.0
1095212,Chicago,IL,US,60643,None,Graphic,2009-07-01 00:00:00,4,10.0,Yes,Yes,2,86.0
1096083,Romeoville,IL,US,60446,Bachelor's,"Business Administration and Management, General",1995-03-01 00:00:00,7,17.0,,No,0,80.0
1096286,Richton Park,IL,US,60471,High School,Not Applicable,1998-01-01 00:00:00,4,13.0,Yes,No,0,0.0
1096499,Chicago,IL,US,60625,Bachelor's,Manufacturing Engineering Technology,1994-01-01 00:00:00,6,14.0,Yes,No,0,129.0
1096731,Aurora,IL,US,60504,High School,,2004-01-01 00:00:00,6,9.0,No,No,0,
1096976,Chicago,IL,US,60619,Bachelor's,field of Legal Studies,,5,11.0,No,No,0,117.0
1099165,Fairview Heights,IL,US,62208,Associate's,Business Administration,2000-05-01 00:00:00,3,9.0,Yes,Yes,10,80.0
1099248,Aurora,IL,US,60506,Associate's,Medical Transcription,2012-03-01 00:00:00,6,8.0,Yes,Yes,15,30.0
1099904,Sycamore,IL,US,60178,None,,,6,12.0,No,No,0,
1099956,Chicago,IL,US,60632,None,Education,,0,,No,Yes,4,131.0
1100806,Evanston,IL,US,60201,Bachelor's,Business Administration,,6,17.0,Yes,No,0,80.0
1101869,Chicago,IL,US,60642,Bachelor's,"Business Administration and Management, General",2010-01-01 00:00:00,4,12.0,Yes,No,0,80.0
